x_,y_,t_,sex,id,name
589880.30500834,4732275.93075001,2010/12/26 02:34:07.998+00,F,F2,Lupe
589888.827651297,4732260.19283353,2010/12/26 02:36:07.998+00,F,F2,Lupe
589882.203908536,4732275.9665566,2010/12/26 02:38:08+00,F,F2,Lupe
589880.931396091,4732278.12685128,2010/12/26 02:40:07+00,F,F2,Lupe
589882.964004582,4732268.51296795,2010/12/26 02:50:09.998+00,F,F2,Lupe
589884.113737226,4732270.12723987,2010/12/26 03:00:48.001+00,F,F2,Lupe
589886.962787954,4732271.38600095,2010/12/26 04:00:55.999+00,F,F2,Lupe
589926.053666201,4732404.24918762,2010/12/26 06:05:13.999+00,F,F2,Lupe
589983.891569376,4732590.44525599,2010/12/26 06:12:28+00,F,F2,Lupe
589960.355784598,4732665.85091465,2010/12/26 06:20:43+00,F,F2,Lupe
589937.249178538,4732693.86023337,2010/12/26 06:22:20.001+00,F,F2,Lupe
589972.503560108,4732828.10664895,2010/12/26 06:26:11.001+00,F,F2,Lupe
590172.790621351,4733059.40955439,2010/12/26 06:35:07+00,F,F2,Lupe
590198.701665828,4733078.04004829,2010/12/26 06:36:06.999+00,F,F2,Lupe
590212.561503506,4733136.26303806,2010/12/26 06:42:12+00,F,F2,Lupe
590167.335533608,4733129.897251,2010/12/26 06:48:53+00,F,F2,Lupe
590142.8035322,4733146.11450455,2010/12/26 06:50:06.001+00,F,F2,Lupe
589899.445870256,4733080.62530938,2010/12/26 06:58:24.999+00,F,F2,Lupe
590141.377289279,4732929.82119072,2010/12/26 07:06:30.999+00,F,F2,Lupe
590167.404564248,4732963.42447506,2010/12/26 07:08:07.001+00,F,F2,Lupe
590154.057620121,4732956.79747403,2010/12/26 07:10:06.998+00,F,F2,Lupe
590142.301244017,4732949.98023207,2010/12/26 07:12:06.999+00,F,F2,Lupe
590197.932340282,4732979.59406096,2010/12/26 07:14:07+00,F,F2,Lupe
590157.111405911,4732997.54223873,2010/12/26 07:16:06.001+00,F,F2,Lupe
590093.796153853,4732953.2902653,2010/12/26 07:18:06.999+00,F,F2,Lupe
590069.888604848,4732991.27333611,2010/12/26 07:20:09+00,F,F2,Lupe
590075.981444188,4732962.20962382,2010/12/26 07:22:16.001+00,F,F2,Lupe
590161.156653092,4733025.03891948,2010/12/26 07:24:08.001+00,F,F2,Lupe
590257.031334218,4733105.89039481,2010/12/26 07:26:04.998+00,F,F2,Lupe
590236.089482116,4733156.8172906,2010/12/26 07:28:05.999+00,F,F2,Lupe
590178.818297177,4733228.50531156,2010/12/26 07:30:07+00,F,F2,Lupe
590243.482306228,4733313.39188711,2010/12/26 07:32:06.998+00,F,F2,Lupe
590328.941362125,4733342.79688772,2010/12/26 07:34:08+00,F,F2,Lupe
590411.158716093,4733361.53170498,2010/12/26 07:36:07.001+00,F,F2,Lupe
590424.575324641,4733419.66056091,2010/12/26 07:38:07.998+00,F,F2,Lupe
590392.628615833,4733616.55887615,2010/12/26 07:44:45.999+00,F,F2,Lupe
590578.69835199,4733650.26107883,2010/12/26 07:49:39.998+00,F,F2,Lupe
590576.964232526,4733656.4135066,2010/12/26 07:50:05.998+00,F,F2,Lupe
590552.963841689,4733781.97896589,2010/12/26 07:52:58.998+00,F,F2,Lupe
590556.348685826,4733796.6282892,2010/12/26 07:54:08+00,F,F2,Lupe
590562.590113207,4733873.6998451,2010/12/26 07:56:05.998+00,F,F2,Lupe
590652.392279302,4733917.06020069,2010/12/26 07:58:08+00,F,F2,Lupe
590764.969679738,4733921.37095123,2010/12/26 08:00:05.998+00,F,F2,Lupe
590842.80936409,4733925.71520924,2010/12/26 08:03:03.999+00,F,F2,Lupe
590790.134138872,4734211.83516199,2010/12/26 08:09:11.001+00,F,F2,Lupe
590751.643464781,4734245.32603194,2010/12/26 08:10:04.999+00,F,F2,Lupe
590682.469964435,4734275.63750785,2010/12/26 08:12:04.998+00,F,F2,Lupe
590676.216379405,4734305.59829764,2010/12/26 08:14:08.998+00,F,F2,Lupe
590549.95338442,4734336.17234504,2010/12/26 08:16:06.999+00,F,F2,Lupe
590488.14618221,4734449.0475544,2010/12/26 08:18:06+00,F,F2,Lupe
590580.528872014,4734542.83092969,2010/12/26 08:20:08.001+00,F,F2,Lupe
590616.722478247,4734582.53375741,2010/12/26 08:22:27.001+00,F,F2,Lupe
590613.675571653,4734645.07855282,2010/12/26 08:28:16.999+00,F,F2,Lupe
590566.662359761,4734686.52181718,2010/12/26 08:30:56.999+00,F,F2,Lupe
590535.986982989,4734690.99524879,2010/12/26 08:32:09.998+00,F,F2,Lupe
590560.447604473,4734689.87219159,2010/12/26 08:34:06.999+00,F,F2,Lupe
590546.025842846,4734684.98502964,2010/12/26 08:36:07+00,F,F2,Lupe
590518.985193608,4734707.48752206,2010/12/26 08:38:09+00,F,F2,Lupe
590520.478011487,4734720.96809356,2010/12/26 08:40:12+00,F,F2,Lupe
590514.696325726,4734713.76196489,2010/12/26 08:42:52.001+00,F,F2,Lupe
590533.215085978,4734706.40795628,2010/12/26 08:44:06.998+00,F,F2,Lupe
590567.90338056,4734694.2348569,2010/12/26 08:46:07.001+00,F,F2,Lupe
590516.581512544,4734582.4419817,2010/12/26 08:48:03.998+00,F,F2,Lupe
590424.204139873,4734572.60192044,2010/12/26 08:50:39.998+00,F,F2,Lupe
590395.946627443,4734593.65622666,2010/12/26 08:52:08+00,F,F2,Lupe
590359.121484159,4734649.02844382,2010/12/26 08:54:05.001+00,F,F2,Lupe
590371.380059969,4734715.40540549,2010/12/26 08:56:09.998+00,F,F2,Lupe
590340.272568334,4734739.1659091,2010/12/26 08:58:08+00,F,F2,Lupe
590338.780055318,4734748.15369431,2010/12/26 09:00:11.001+00,F,F2,Lupe
590305.304037502,4734772.81629953,2010/12/26 09:02:05.998+00,F,F2,Lupe
590353.753200825,4734802.83776337,2010/12/26 09:04:08.001+00,F,F2,Lupe
590394.648896695,4734817.17835809,2010/12/26 09:06:08.998+00,F,F2,Lupe
590344.671224113,4734775.77472088,2010/12/26 09:08:08.998+00,F,F2,Lupe
590317.825161039,4734714.66022792,2010/12/26 09:10:17+00,F,F2,Lupe
590317.492767918,4734641.84214975,2010/12/26 09:12:06.001+00,F,F2,Lupe
590350.61836658,4734582.08980373,2010/12/26 09:14:17.999+00,F,F2,Lupe
590342.530563884,4734310.10984716,2010/12/26 09:22:50.001+00,F,F2,Lupe
590365.580348386,4734305.56904083,2010/12/26 09:24:06.001+00,F,F2,Lupe
590347.38693278,4734313.63858696,2010/12/26 09:26:23.001+00,F,F2,Lupe
590368.707948863,4734316.1166447,2010/12/26 09:28:40.001+00,F,F2,Lupe
590373.228120578,4734310.31160892,2010/12/26 09:30:13.001+00,F,F2,Lupe
590403.88122097,4734238.88760432,2010/12/26 09:32:03.998+00,F,F2,Lupe
590683.491535341,4734066.32796723,2010/12/26 09:38:32.999+00,F,F2,Lupe
590711.862754106,4733948.98349865,2010/12/26 09:42:10+00,F,F2,Lupe
590834.791476466,4733886.87050158,2010/12/26 09:44:05+00,F,F2,Lupe
590958.454796158,4733819.49375043,2010/12/26 09:48:08.998+00,F,F2,Lupe
590956.182020846,4733791.94206136,2010/12/26 09:55:16.998+00,F,F2,Lupe
591214.551410574,4733741.43877273,2010/12/26 10:02:25.001+00,F,F2,Lupe
591460.203011822,4733706.53668749,2010/12/26 10:10:19.998+00,F,F2,Lupe
591364.718033003,4733706.7945119,2010/12/26 10:14:07.998+00,F,F2,Lupe
591285.959349684,4733786.66363482,2010/12/26 10:18:06.998+00,F,F2,Lupe
591266.596316836,4733785.18602712,2010/12/26 10:20:05+00,F,F2,Lupe
591214.810972634,4733737.89924307,2010/12/26 10:26:37+00,F,F2,Lupe
591166.492300152,4733749.14518171,2010/12/26 10:28:38+00,F,F2,Lupe
591107.229645462,4733752.98346547,2010/12/26 10:30:28.001+00,F,F2,Lupe
591070.74299508,4733809.85593849,2010/12/26 10:32:05.001+00,F,F2,Lupe
591019.569151142,4733881.29547839,2010/12/26 10:34:05.998+00,F,F2,Lupe
591013.370472497,4733969.06576328,2010/12/26 10:36:07.999+00,F,F2,Lupe
590992.82169119,4734007.92299606,2010/12/26 10:38:47.001+00,F,F2,Lupe
590975.462357024,4734120.31365034,2010/12/26 10:46:06.999+00,F,F2,Lupe
590978.300485203,4734232.29292146,2010/12/26 10:50:08+00,F,F2,Lupe
590975.606645015,4734228.64783634,2010/12/26 10:52:10.001+00,F,F2,Lupe
590867.076165046,4734170.94255354,2010/12/26 10:56:11.001+00,F,F2,Lupe
590828.520609425,4734027.60653584,2010/12/26 11:08:06+00,F,F2,Lupe
590882.306816988,4734060.32290138,2010/12/26 11:12:23.001+00,F,F2,Lupe
590835.242905674,4734028.66121065,2010/12/26 11:15:33.998+00,F,F2,Lupe
590812.640796067,4734094.29177693,2010/12/26 11:21:39.998+00,F,F2,Lupe
590814.835483549,4734102.29506006,2010/12/26 11:22:12.999+00,F,F2,Lupe
590816.145919661,4734094.13795411,2010/12/26 11:24:06.999+00,F,F2,Lupe
590815.010313718,4734092.73471569,2010/12/26 11:26:09.999+00,F,F2,Lupe
590806.088016449,4734087.81940958,2010/12/26 11:28:09+00,F,F2,Lupe
590807.342400853,4734086.41427952,2010/12/26 11:30:06.998+00,F,F2,Lupe
590757.177032664,4734132.54624458,2010/12/26 11:38:18.001+00,F,F2,Lupe
590798.06964314,4734091.96774643,2010/12/26 11:40:05.998+00,F,F2,Lupe
590672.468504892,4734082.38751462,2010/12/26 11:46:46.998+00,F,F2,Lupe
590659.589127314,4734095.83491008,2010/12/26 11:48:09.001+00,F,F2,Lupe
590650.186263619,4734078.26327507,2010/12/26 11:50:05.998+00,F,F2,Lupe
590651.56414621,4734038.76468316,2010/12/26 11:52:04.999+00,F,F2,Lupe
590624.759215491,4734058.06015558,2010/12/26 11:54:17+00,F,F2,Lupe
590638.610608101,4734055.36537043,2010/12/26 11:58:23.001+00,F,F2,Lupe
590649.319754983,4734045.13252632,2010/12/26 12:02:17+00,F,F2,Lupe
590645.532276126,4734049.33657512,2010/12/26 12:10:20+00,F,F2,Lupe
590650.043353477,4734030.53706926,2010/12/26 13:00:14+00,F,F2,Lupe
590648.863543115,4734045.5930081,2010/12/26 14:00:57+00,F,F2,Lupe
590654.194761867,4734045.37422073,2010/12/26 15:00:25.001+00,F,F2,Lupe
590653.473866681,4734049.1631568,2010/12/26 16:01:01.001+00,F,F2,Lupe
590654.569704473,4734039.88145967,2010/12/26 17:01:01.999+00,F,F2,Lupe
590657.48749513,4734038.33154214,2010/12/26 18:00:25.999+00,F,F2,Lupe
590654.144788625,4734041.07537632,2010/12/26 19:00:56.001+00,F,F2,Lupe
590642.353259703,4734043.9748697,2010/12/26 20:00:50+00,F,F2,Lupe
590668.083659769,4734144.55928294,2010/12/26 20:44:41+00,F,F2,Lupe
590691.7824236,4734258.93355368,2010/12/26 20:52:46.999+00,F,F2,Lupe
590667.456457433,4734305.16118945,2010/12/26 20:56:05+00,F,F2,Lupe
590665.572035539,4734301.5712819,2010/12/26 21:10:14+00,F,F2,Lupe
590665.423442624,4734297.30445984,2010/12/26 21:56:35+00,F,F2,Lupe
590661.61332847,4734307.6056336,2010/12/26 21:58:06.998+00,F,F2,Lupe
590665.109407821,4734306.88519034,2010/12/26 22:00:04.999+00,F,F2,Lupe
590668.568873305,4734303.34323349,2010/12/26 22:02:08+00,F,F2,Lupe
590661.642133202,4734298.55426718,2010/12/26 22:04:04.999+00,F,F2,Lupe
590664.843040306,4734297.87437412,2010/12/26 22:06:10.999+00,F,F2,Lupe
590642.753443644,4734322.77377967,2010/12/26 22:08:08+00,F,F2,Lupe
590663.384311833,4734304.87448906,2010/12/26 22:10:07.001+00,F,F2,Lupe
590662.279676293,4734302.98299862,2010/12/26 23:00:56.998+00,F,F2,Lupe
590668.446448946,4734354.43123105,2010/12/26 23:20:32+00,F,F2,Lupe
590468.933438511,4734170.10225109,2010/12/26 23:28:26+00,F,F2,Lupe
590365.966668225,4734154.08252361,2010/12/26 23:32:05+00,F,F2,Lupe
590118.997404855,4734282.9326329,2010/12/26 23:38:50.999+00,F,F2,Lupe
590120.003336014,4734313.72162373,2010/12/26 23:42:05.998+00,F,F2,Lupe
590094.035919571,4734357.47523017,2010/12/26 23:46:05.999+00,F,F2,Lupe
590044.565715916,4734213.990474,2010/12/26 23:49:29.001+00,F,F2,Lupe
590018.00331212,4734191.00932042,2010/12/26 23:50:03.998+00,F,F2,Lupe
589971.574282774,4734182.01892736,2010/12/26 23:52:04.999+00,F,F2,Lupe
589950.316424589,4734234.97498146,2010/12/26 23:54:06.999+00,F,F2,Lupe
589910.262554735,4734234.85319944,2010/12/26 23:56:08.001+00,F,F2,Lupe
589882.659871337,4734153.42827442,2010/12/26 23:58:06.998+00,F,F2,Lupe
589872.323934983,4734114.33251669,2010/12/27 00:00:13.001+00,F,F2,Lupe
589842.444742855,4734137.35601685,2010/12/27 00:02:05.001+00,F,F2,Lupe
589831.247670658,4734095.22818672,2010/12/27 00:04:05.999+00,F,F2,Lupe
589842.006896128,4734083.56205282,2010/12/27 00:06:10+00,F,F2,Lupe
589849.947824324,4734074.62475905,2010/12/27 00:10:42.998+00,F,F2,Lupe
589833.695281254,4734047.380364,2010/12/27 00:12:21+00,F,F2,Lupe
589717.812957188,4733987.65425622,2010/12/27 00:14:52.001+00,F,F2,Lupe
589702.170419578,4733960.65135346,2010/12/27 00:16:04.999+00,F,F2,Lupe
589710.852768332,4733938.74016821,2010/12/27 00:18:08+00,F,F2,Lupe
589730.189487419,4733876.07370071,2010/12/27 00:22:49+00,F,F2,Lupe
589756.772357292,4733887.56993726,2010/12/27 00:24:08.001+00,F,F2,Lupe
589759.008096193,4733867.95179629,2010/12/27 00:26:06.998+00,F,F2,Lupe
589829.965964044,4733833.20064101,2010/12/27 00:28:08.001+00,F,F2,Lupe
589862.102947309,4733806.59686189,2010/12/27 00:30:07.998+00,F,F2,Lupe
589832.906694635,4733773.2421806,2010/12/27 00:32:11.998+00,F,F2,Lupe
589760.00419733,4733730.84531297,2010/12/27 00:34:08+00,F,F2,Lupe
589754.374975491,4733725.00794458,2010/12/27 00:36:09+00,F,F2,Lupe
589635.032792061,4733643.17009731,2010/12/27 00:38:08+00,F,F2,Lupe
589262.945242248,4733837.04412388,2010/12/27 00:44:05.001+00,F,F2,Lupe
589227.125075392,4733948.73330829,2010/12/27 00:46:54.999+00,F,F2,Lupe
589213.271708415,4733981.39585595,2010/12/27 00:48:09.998+00,F,F2,Lupe
589197.575822399,4733997.66385199,2010/12/27 00:50:05.999+00,F,F2,Lupe
589193.449673899,4734011.68232322,2010/12/27 00:54:09+00,F,F2,Lupe
589119.134092612,4734001.9600063,2010/12/27 00:56:54.998+00,F,F2,Lupe
589079.131719543,4733988.87151929,2010/12/27 00:58:14+00,F,F2,Lupe
589081.506412848,4733985.61466783,2010/12/27 01:00:06.999+00,F,F2,Lupe
589093.104793481,4733998.27004314,2010/12/27 01:02:07.998+00,F,F2,Lupe
589085.926564227,4734007.16248733,2010/12/27 01:04:06.999+00,F,F2,Lupe
588883.616338005,4734107.45606677,2010/12/27 01:07:19.001+00,F,F2,Lupe
588754.380670076,4734185.72629446,2010/12/27 01:12:11+00,F,F2,Lupe
588789.183125134,4734203.4329398,2010/12/27 01:14:04.998+00,F,F2,Lupe
588829.366854682,4734217.6327399,2010/12/27 01:16:05.999+00,F,F2,Lupe
588908.398559889,4734171.74766838,2010/12/27 01:18:17+00,F,F2,Lupe
588919.121486315,4734130.34796741,2010/12/27 04:11:30.999+00,F,F2,Lupe
589156.932706496,4733942.28472005,2010/12/27 04:18:21.999+00,F,F2,Lupe
589140.251936129,4733923.88828748,2010/12/27 04:26:13+00,F,F2,Lupe
589055.625782116,4733644.74897887,2010/12/27 04:34:31.001+00,F,F2,Lupe
589051.519144785,4733635.67767384,2010/12/27 04:38:05.999+00,F,F2,Lupe
589054.39890672,4733648.48710644,2010/12/27 04:40:12+00,F,F2,Lupe
589084.582350715,4733692.56873456,2010/12/27 04:42:04.999+00,F,F2,Lupe
589140.738484397,4733713.06258399,2010/12/27 04:44:07.999+00,F,F2,Lupe
589201.333455578,4733750.45146667,2010/12/27 04:46:15.001+00,F,F2,Lupe
589226.106719197,4733760.83382647,2010/12/27 04:48:05.001+00,F,F2,Lupe
589340.6515643,4733767.00145448,2010/12/27 04:50:25.999+00,F,F2,Lupe
589376.14143406,4733723.42388065,2010/12/27 04:52:12.998+00,F,F2,Lupe
589386.122071512,4733737.11391581,2010/12/27 04:54:27.998+00,F,F2,Lupe
589316.264412782,4733810.9560078,2010/12/27 05:04:40+00,F,F2,Lupe
589260.342437024,4733872.50642202,2010/12/27 05:06:14.998+00,F,F2,Lupe
589261.705823831,4733877.21092854,2010/12/27 05:08:16.999+00,F,F2,Lupe
589379.996120087,4733610.87743004,2010/12/27 05:16:23.998+00,F,F2,Lupe
589436.590905725,4733469.15978312,2010/12/27 05:24:30.998+00,F,F2,Lupe
589372.279869758,4733528.4461103,2010/12/27 05:26:20+00,F,F2,Lupe
589319.424013139,4733605.87344172,2010/12/27 05:28:58.001+00,F,F2,Lupe
589321.711220387,4733602.43783487,2010/12/27 05:30:31.999+00,F,F2,Lupe
589318.385809638,4733600.70666424,2010/12/27 05:32:19.001+00,F,F2,Lupe
589338.051270348,4733573.16177357,2010/12/27 05:41:23.998+00,F,F2,Lupe
589302.81188849,4733619.48605707,2010/12/27 05:42:55.999+00,F,F2,Lupe
589241.995993368,4733595.34333973,2010/12/27 05:46:08.001+00,F,F2,Lupe
589273.600739637,4733509.12216449,2010/12/27 05:51:30.001+00,F,F2,Lupe
589265.568077599,4733520.10249396,2010/12/27 05:54:10.001+00,F,F2,Lupe
589375.616698573,4733448.95662814,2010/12/27 06:00:42.998+00,F,F2,Lupe
589370.555116928,4733454.87746553,2010/12/27 06:02:24+00,F,F2,Lupe
589423.917685932,4733506.62406166,2010/12/27 06:06:06.001+00,F,F2,Lupe
589498.04926979,4733627.58851988,2010/12/27 06:08:09.998+00,F,F2,Lupe
589446.56322871,4733760.98655014,2010/12/27 06:12:26+00,F,F2,Lupe
589401.418527958,4733856.11672555,2010/12/27 06:15:11.001+00,F,F2,Lupe
589384.518103998,4733955.27777473,2010/12/27 06:16:13.998+00,F,F2,Lupe
589294.326897742,4733952.2451845,2010/12/27 06:18:06+00,F,F2,Lupe
589239.225250181,4733951.04428536,2010/12/27 06:20:05.998+00,F,F2,Lupe
589186.465545957,4734028.35162749,2010/12/27 06:22:23.999+00,F,F2,Lupe
589184.341912076,4734031.17853806,2010/12/27 06:24:16.998+00,F,F2,Lupe
589146.83140442,4734057.13847905,2010/12/27 06:26:25.998+00,F,F2,Lupe
589052.397226147,4734067.7928072,2010/12/27 06:28:15.998+00,F,F2,Lupe
589028.608612168,4734108.71289269,2010/12/27 06:30:07.999+00,F,F2,Lupe
588995.282266759,4734132.07315508,2010/12/27 06:32:06.999+00,F,F2,Lupe
588946.411364375,4734158.77626874,2010/12/27 06:34:49+00,F,F2,Lupe
588911.691972373,4734177.22107732,2010/12/27 06:36:33.999+00,F,F2,Lupe
588879.408934026,4734260.11426056,2010/12/27 06:38:37+00,F,F2,Lupe
588923.088722391,4734253.20201159,2010/12/27 06:42:05.001+00,F,F2,Lupe
588901.115764032,4734263.81443441,2010/12/27 06:44:11.998+00,F,F2,Lupe
588876.131561038,4734283.28435863,2010/12/27 06:46:10.001+00,F,F2,Lupe
588802.321116572,4734324.8610062,2010/12/27 06:48:06.999+00,F,F2,Lupe
588889.07319638,4734333.36289349,2010/12/27 06:50:08+00,F,F2,Lupe
588942.506843716,4734310.05008131,2010/12/27 06:52:10+00,F,F2,Lupe
588921.76375764,4734239.14651693,2010/12/27 06:54:08.998+00,F,F2,Lupe
588963.266734777,4734226.50892635,2010/12/27 06:56:08.001+00,F,F2,Lupe
588936.844481647,4734126.28913779,2010/12/27 06:58:40.998+00,F,F2,Lupe
588939.012243831,4734064.09926381,2010/12/27 07:00:10.001+00,F,F2,Lupe
588943.19868448,4734058.06689894,2010/12/27 07:02:11+00,F,F2,Lupe
589129.620547549,4733848.35000943,2010/12/27 07:10:51+00,F,F2,Lupe
589124.834987255,4733843.06826424,2010/12/27 07:14:08.999+00,F,F2,Lupe
589133.753127862,4733853.49005458,2010/12/27 07:16:08.001+00,F,F2,Lupe
589054.982210336,4733772.10832111,2010/12/27 07:18:08.001+00,F,F2,Lupe
589039.634554032,4733772.78784488,2010/12/27 07:20:05.998+00,F,F2,Lupe
589079.605569335,4733832.83332416,2010/12/27 07:22:06+00,F,F2,Lupe
589120.42386628,4733866.49018118,2010/12/27 07:24:06.998+00,F,F2,Lupe
589227.803567776,4733855.03769077,2010/12/27 07:26:08.999+00,F,F2,Lupe
589386.801281979,4733807.9591192,2010/12/27 07:32:43+00,F,F2,Lupe
589384.072895869,4733811.96652607,2010/12/27 07:34:40.001+00,F,F2,Lupe
589386.271504572,4733807.15260414,2010/12/27 07:36:05.001+00,F,F2,Lupe
589385.737223003,4733810.48870621,2010/12/27 07:38:07.998+00,F,F2,Lupe
589387.274956124,4733806.14380526,2010/12/27 07:41:07.999+00,F,F2,Lupe
589389.129616,4733808.300232,2010/12/27 07:43:26.001+00,F,F2,Lupe
589379.602791135,4733806.35549158,2010/12/27 07:44:05.998+00,F,F2,Lupe
589383.768278158,4733808.30858858,2010/12/27 07:46:07.999+00,F,F2,Lupe
589379.494322842,4733812.20714381,2010/12/27 07:48:09.001+00,F,F2,Lupe
589379.750642492,4733808.84523141,2010/12/27 07:50:06.998+00,F,F2,Lupe
589383.760054643,4733811.47379709,2010/12/27 07:52:07.998+00,F,F2,Lupe
589373.088081147,4733810.10288275,2010/12/27 07:56:09.001+00,F,F2,Lupe
589377.562065051,4733753.42945435,2010/12/27 08:00:46.999+00,F,F2,Lupe
589375.26935941,4733800.93503712,2010/12/27 08:08:29.998+00,F,F2,Lupe
589386.836410596,4733811.56914356,2010/12/27 08:11:33+00,F,F2,Lupe
589383.756357896,4733808.59719988,2010/12/27 08:12:11.999+00,F,F2,Lupe
589383.739112279,4733809.92974088,2010/12/27 08:14:10.001+00,F,F2,Lupe
589098.205261196,4733982.94243099,2010/12/27 08:23:31.001+00,F,F2,Lupe
588836.298486035,4734126.70536707,2010/12/27 23:58:56.999+00,F,F2,Lupe
588830.754536314,4734125.02363166,2010/12/28 00:00:54.999+00,F,F2,Lupe
588865.082483512,4734168.80226345,2010/12/28 00:02:09.998+00,F,F2,Lupe
588832.127238095,4734130.29459221,2010/12/28 00:04:10.001+00,F,F2,Lupe
588815.847664709,4734179.95270857,2010/12/28 00:06:07.999+00,F,F2,Lupe
588794.726584695,4734166.32016159,2010/12/28 00:08:09+00,F,F2,Lupe
588848.905491391,4734105.51004368,2010/12/28 00:24:11.001+00,F,F2,Lupe
588899.147982014,4734147.73881264,2010/12/28 00:30:20.998+00,F,F2,Lupe
588921.941074402,4734175.7981531,2010/12/28 00:33:09.999+00,F,F2,Lupe
588904.793510964,4734159.32877851,2010/12/28 00:35:11.001+00,F,F2,Lupe
588908.071509717,4734158.3714084,2010/12/28 00:36:54.998+00,F,F2,Lupe
588920.310977999,4734144.75711727,2010/12/28 00:38:27+00,F,F2,Lupe
588894.38086203,4734173.45529096,2010/12/28 00:40:05.999+00,F,F2,Lupe
588886.225641443,4734171.80653444,2010/12/28 00:42:07.001+00,F,F2,Lupe
588877.245985334,4734156.63074684,2010/12/28 00:44:09.998+00,F,F2,Lupe
588911.867358994,4734138.80645926,2010/12/28 00:46:06.998+00,F,F2,Lupe
588881.405492518,4734136.14863648,2010/12/28 00:48:08+00,F,F2,Lupe
588887.518292348,4734143.86848412,2010/12/28 00:50:06.998+00,F,F2,Lupe
588908.39517011,4734154.21069294,2010/12/28 00:52:07.998+00,F,F2,Lupe
588923.730806472,4734154.39704203,2010/12/28 00:54:09+00,F,F2,Lupe
588910.837853425,4734131.04097022,2010/12/28 00:56:07.001+00,F,F2,Lupe
588915.111518512,4734173.53337014,2010/12/28 00:58:26.998+00,F,F2,Lupe
588902.180415742,4734171.57876452,2010/12/28 01:00:31+00,F,F2,Lupe
588879.863867798,4734145.91349092,2010/12/28 01:02:43.998+00,F,F2,Lupe
588918.771744203,4734160.05295954,2010/12/28 01:04:09+00,F,F2,Lupe
588912.103442936,4734131.91245364,2010/12/28 01:06:11.001+00,F,F2,Lupe
588794.813417127,4734225.12939487,2010/12/28 06:47:13+00,F,F2,Lupe
588958.728900498,4734081.92346582,2010/12/28 06:50:20+00,F,F2,Lupe
588960.113864643,4734081.15275521,2010/12/28 06:52:03.999+00,F,F2,Lupe
589088.726991627,4734080.66717835,2010/12/28 06:54:28+00,F,F2,Lupe
589134.419150707,4734068.87317849,2010/12/28 06:56:08.998+00,F,F2,Lupe
589185.938253731,4734040.66177494,2010/12/28 06:58:07+00,F,F2,Lupe
589205.419476786,4734033.58318653,2010/12/28 07:00:08+00,F,F2,Lupe
589181.373550443,4734036.03811162,2010/12/28 07:02:31.998+00,F,F2,Lupe
589172.428100504,4734039.16565804,2010/12/28 07:08:52+00,F,F2,Lupe
589195.792154488,4734033.10343348,2010/12/28 07:14:12.001+00,F,F2,Lupe
589170.864272637,4734034.76955877,2010/12/28 07:16:12+00,F,F2,Lupe
589219.639152628,4734187.95655987,2010/12/28 07:18:06+00,F,F2,Lupe
589161.472459758,4734045.21044868,2010/12/28 07:20:06.001+00,F,F2,Lupe
